t_sec,x,y,z,solve_ms,n_zero_weights
0.206,-0.0131,0.0085,-0.0012,4.968,0
0.306,-0.0081,-0.0006,0.0052,5.094,0
0.410,0.0012,0.0053,-0.0047,5.957,0
0.505,0.0144,-0.0005,-0.0037,3.463,0
0.603,0.0414,0.0199,0.0270,2.278,0
0.709,0.0086,-0.0010,0.0074,6.958,0
0.805,0.0109,0.0034,-0.0168,4.295,0
0.909,-0.0336,-0.0181,-0.0168,4.058,0
1.008,0.0009,-0.0014,-0.0058,5.640,0
1.104,-0.0419,-0.0201,0.0218,2.709,0
1.204,0.0057,0.0153,0.0031,3.019,0
1.306,-0.0490,-0.0115,0.0167,3.819,0
1.404,-0.0057,0.0025,0.0140,3.003,0
1.505,0.0176,0.0038,-0.0133,3.937,0
1.604,-0.0091,-0.0130,-0.0225,3.348,0
1.707,0.0374,0.0138,-0.0094,6.250,0
1.805,0.0222,0.0037,-0.0260,3.229,0
1.905,-0.0136,0.0045,0.0015,3.494,0
2.006,0.0220,-0.0029,-0.0140,4.611,0
2.109,-0.0095,0.0068,-0.0013,7.146,0
2.212,0.0048,0.0132,0.0407,10.703,0
2.305,-0.0082,0.0009,-0.0005,3.973,0
2.406,-0.0195,-0.0006,-0.0047,4.923,0
2.503,-0.0219,-0.0128,-0.0071,2.643,0
2.605,-0.0008,0.0066,0.0458,3.224,0
2.708,-0.0017,-0.0169,-0.0056,5.190,0
3.138,0.0204,-0.0079,-0.0178,3.272,0
3.143,0.0204,-0.0079,-0.0178,3.492,0
3.209,0.0169,-0.0089,0.0290,7.039,0
3.308,0.0031,-0.0183,0.0359,4.541,0
3.407,0.0107,-0.0466,0.0043,4.805,0
3.507,0.0083,-0.0184,0.0347,3.702,0
3.607,-0.0090,-0.0162,0.0229,4.750,0
3.705,0.0100,0.0056,0.0319,3.855,0
3.811,-0.0323,-0.0376,0.0345,3.474,0
3.905,-0.0107,-0.0186,0.0209,3.188,0
4.005,-0.0009,0.0050,0.0384,3.224,0
4.106,0.0140,-0.0087,0.0055,4.367,0
4.209,0.0787,0.0163,0.0431,6.298,0
4.309,0.0692,0.0117,0.0396,4.975,0
4.406,0.0686,-0.0084,0.0363,4.435,0
4.507,0.0788,0.0143,0.0651,3.883,0
4.609,0.0607,0.0141,0.0620,4.924,0
4.709,0.0625,0.0191,0.0682,6.451,0
4.804,0.0742,0.0004,0.1131,3.078,0
4.905,0.0347,0.0078,0.0824,3.592,0
5.010,0.0556,0.0209,0.0641,4.536,0
5.105,0.0450,0.0115,0.0778,3.600,0
5.206,0.0231,0.0335,0.0883,3.357,0
5.305,0.0265,0.0362,0.0780,4.155,0
5.404,0.0431,0.0353,0.0890,2.419,0
5.506,0.0134,0.0128,0.0790,3.481,0
5.604,-0.0016,-0.0025,0.1091,3.489,0
5.707,0.0304,0.0373,0.0829,5.358,0
5.809,0.0738,0.0400,0.0902,4.622,0
5.909,0.0559,0.0225,0.0972,6.508,0
6.006,0.0720,0.0284,0.0943,4.307,0
6.107,0.0782,0.0493,0.1239,4.286,0
6.206,0.0542,0.0354,0.1268,4.587,0
6.311,0.0858,0.0506,0.1107,4.591,0
6.406,-0.0204,0.0306,0.1121,3.403,0
6.504,0.0150,0.0282,0.1090,3.226,0
6.605,0.0506,0.0416,0.1112,2.888,0
6.707,-0.0378,0.0102,0.1448,4.357,0
6.805,-0.0067,0.0214,0.1072,3.248,0
6.905,-0.0375,0.0249,0.0940,3.633,0
7.006,-0.0420,0.0287,0.1147,2.858,0
7.104,0.0056,0.0287,0.0899,2.208,0
7.208,-0.0280,0.0335,0.1053,4.942,0
7.308,-0.0260,0.0477,0.0900,6.130,0
7.405,-0.0095,0.0245,0.0703,3.824,0
7.505,-0.0595,0.0207,0.0866,3.619,0
7.606,0.0015,0.0606,0.0528,4.663,0
7.707,-0.0569,0.0385,0.0481,3.934,0
7.804,-0.0460,0.0279,0.0515,2.681,0
7.905,-0.0853,0.0166,0.0291,3.494,0
8.004,-0.0726,0.0229,0.0475,3.490,0
8.104,-0.1043,-0.0250,0.0325,2.524,0
8.209,-0.1229,0.0010,0.0535,4.112,0
8.306,-0.1160,0.0074,0.0459,4.171,0
8.414,-0.1605,0.0078,0.0589,11.318,0
8.512,-0.1214,0.0055,0.0334,9.544,0
8.607,-0.1111,0.0051,0.0179,4.139,0
8.706,-0.0983,0.0270,0.0197,3.220,0
8.804,-0.0880,0.0128,0.0475,3.159,0
8.905,-0.0712,0.0280,0.0337,3.484,0
9.006,-0.1240,0.0131,0.0654,4.098,0
9.106,-0.1029,0.0092,-0.0085,3.649,0
9.205,-0.0676,0.0360,0.0069,2.858,0
9.304,-0.0994,0.0326,0.0302,2.473,0
9.408,-0.0893,0.0447,0.0073,5.245,0
9.507,-0.0912,0.0521,-0.0020,5.393,0
9.606,-0.0788,0.0488,-0.0249,4.437,0
9.722,-0.0791,0.0473,-0.0129,7.260,0
9.805,-0.1191,0.0509,0.0066,4.082,0
9.905,-0.1204,0.0606,0.0100,3.847,0
10.007,-0.1337,0.0604,0.0025,3.817,0
10.107,-0.0915,0.0718,-0.0036,5.079,0
10.204,-0.0817,0.0427,-0.0322,2.634,0
10.305,-0.1352,0.0179,-0.0101,3.211,0
10.407,-0.0619,0.0557,-0.0219,4.191,0
10.503,-0.0371,0.0461,-0.0280,2.524,0
10.607,-0.1286,0.0206,-0.0164,5.671,0
10.706,-0.0691,0.0247,0.0120,2.337,0
10.806,-0.0957,0.0220,0.0052,4.802,0
10.907,-0.0894,0.0301,-0.0021,4.812,0
11.008,-0.0929,0.0456,0.0216,5.389,0
11.106,-0.0435,0.0502,0.0247,4.148,0
11.206,-0.0810,0.0281,0.0407,4.640,0
11.305,-0.0847,0.0861,0.0533,3.172,0
11.409,-0.0561,0.0918,0.0265,3.766,0
11.510,-0.0454,0.1062,0.0440,4.358,0
11.608,-0.0150,0.1181,0.0116,3.843,0
11.710,-0.0509,0.1131,0.0332,5.764,0
11.807,-0.0113,0.1191,0.0191,3.902,0
11.906,-0.0054,0.1051,0.0286,3.525,0
12.007,-0.0028,0.1008,0.0295,5.406,0
12.105,0.0214,0.0880,0.0167,3.023,0
12.207,-0.0523,0.0794,0.0295,2.829,0
12.304,-0.0510,0.0821,0.0379,2.472,0
12.407,-0.0716,0.0519,0.0437,4.757,0
12.505,-0.0239,0.1032,0.0425,2.769,0
12.607,-0.0479,0.0821,0.0407,5.285,0
12.707,-0.0797,0.0847,0.0564,4.881,0
12.806,-0.1017,0.0923,0.0315,3.010,0
12.904,-0.1051,0.0902,0.0123,3.346,0
13.018,-0.0333,0.1096,0.0870,5.384,0
13.106,-0.0714,0.0882,0.0230,4.497,0
13.205,-0.0701,0.1064,0.0306,3.471,0
13.313,-0.0859,0.1296,0.0204,11.124,0
13.415,-0.0608,0.1120,0.0391,9.900,0
13.511,-0.0849,0.0995,0.0579,5.087,0
13.608,-0.0498,0.1301,0.0235,4.632,0
13.708,-0.0671,0.1070,0.0205,5.756,0
13.810,-0.0220,0.1204,0.0294,4.833,0
13.903,-0.0786,0.1082,-0.0125,2.624,0
14.008,-0.0443,0.1349,0.0011,3.932,0
14.107,-0.0282,0.1329,0.0149,5.487,0
14.205,-0.0636,0.1302,0.0247,3.262,0
14.306,-0.0461,0.1321,0.0026,3.301,0
14.407,-0.0355,0.1213,-0.0151,6.252,0
14.510,-0.0469,0.1382,0.0219,7.576,0
14.612,-0.0636,0.1265,0.0312,10.834,0
14.706,-0.0784,0.1056,0.0446,3.478,0
14.805,-0.0814,0.1064,0.0297,2.936,0
14.904,-0.0631,0.0897,0.0277,3.035,0
15.007,-0.0520,0.0942,0.0698,4.337,0
15.105,-0.1017,0.0595,0.0533,3.310,0
15.209,-0.0533,0.0773,0.0185,5.852,0
15.308,-0.0337,0.0808,0.0316,5.478,0
15.405,-0.0305,0.0501,0.0387,3.639,0
15.509,-0.0352,0.0486,0.0272,4.865,0
15.604,-0.0282,0.0519,0.0438,3.221,0
15.711,-0.0387,0.0133,0.0583,6.175,0
15.806,0.0045,0.0501,0.0524,3.418,0
15.906,0.0076,0.0432,0.0615,4.709,0
16.007,-0.0151,0.0351,0.0485,5.080,0
16.107,0.0018,0.0201,0.0799,3.965,0
16.206,-0.0343,-0.0124,0.0381,4.407,0
16.304,-0.0456,-0.0070,0.0539,2.677,0
16.409,-0.0329,-0.0250,0.0215,4.379,0
16.507,0.0057,-0.0169,-0.0082,5.361,0
16.608,-0.0219,-0.0464,-0.0306,6.302,0
16.706,-0.0301,-0.0447,0.0007,3.796,0
16.806,0.0092,-0.0248,0.0035,4.633,0
16.907,0.0050,-0.0050,0.0024,3.852,0
17.007,0.0108,-0.0273,-0.0041,5.610,0
17.113,-0.0690,-0.0589,-0.0297,6.512,0
17.206,-0.0437,-0.0543,-0.0153,4.159,0
17.305,0.0039,-0.0282,-0.0341,3.800,0
17.407,-0.0058,-0.0314,-0.0245,4.372,0
17.507,0.0498,-0.0315,-0.0247,3.748,0
17.608,0.0141,-0.0062,-0.0096,6.040,0
17.705,0.0067,-0.0297,-0.0070,3.687,0
17.805,0.0119,0.0016,-0.0034,3.105,0
17.907,0.0075,0.0112,-0.0170,3.992,0
18.005,0.0059,0.0138,-0.0074,3.667,0
18.106,-0.0097,0.0078,-0.0025,5.225,0
18.212,0.0221,0.0283,-0.0220,7.761,0
18.305,0.0231,0.0338,0.0121,3.619,0
18.410,0.0283,0.0202,0.0118,6.549,0
18.504,0.0528,0.0178,0.0237,2.836,0
18.608,0.0034,0.0108,0.0088,4.532,0
18.709,0.0150,-0.0033,-0.0004,4.729,0
18.809,-0.0227,-0.0117,0.0149,5.043,0
18.905,-0.0241,-0.0133,0.0280,3.304,0
19.006,-0.0642,0.0075,0.0186,5.064,0
19.109,-0.0155,0.0176,0.0065,4.100,0
19.208,-0.0421,-0.0036,0.0147,4.512,0
19.310,-0.0259,0.0075,0.0249,6.031,0
19.406,0.0218,0.0262,0.0563,4.540,0
19.507,0.0161,0.0156,0.0543,5.003,0
19.606,0.0309,0.0144,0.0659,4.463,0
19.708,0.0357,-0.0128,0.0341,3.900,0
19.807,0.0231,-0.0165,0.0531,3.913,0
